execution_time,total_num_contours,num_biggest_contours,num_rectangles_before_split,photos_areas,success,picture_name,rm_black_edges,add_white_margin,blur_method,blur_parameters,threshold,threshold_method,threshold_min,threshold_max,split_contours,true_num_pictures,num_contours_after_split,num_points_per_contour,config_num
27/01/2023 20:45:37,265,2,2,"[8546100.0, 8505208.0]",True,mamie0277.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
27/01/2023 20:45:42,231,4,4,"[5383698.5, 5375086.0, 5378058.0, 5348881.0]",True,mamie0278.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",2
27/01/2023 20:45:48,182,3,2,"[12452401.0, 5391797.5, 5374894.5]",True,mamie0279.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 4, 4]",2
30/01/2023 14:08:48,253,4,4,"[6492759.0, 6415345.5, 6346542.5, 5294655.0]",True,mamie0000.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",2
30/01/2023 14:08:59,253,4,4,"[5382040.5, 5348160.0, 5352900.0, 5305148.5]",True,mamie0001.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",2
30/01/2023 14:09:09,1674,4,3,"[6300119.0, 5385445.0, 5362392.0, 5194371.0]",False,mamie0002.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 6]",2
30/01/2023 14:09:15,605,2,2,"[6359026.5, 6290110.0]",True,mamie0003.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:09:23,272,3,3,"[8579497.5, 8536472.0, 8518133.0]",True,mamie0004.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:09:33,307,3,3,"[8533552.5, 8515918.0, 8536014.0]",True,mamie0005.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:09:43,346,3,3,"[8533309.0, 8561555.0, 8502430.0]",True,mamie0006.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:09:54,339,3,3,"[8530154.0, 8510976.5, 8484465.0]",True,mamie0007.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:10:04,303,2,1,"[17217564.5, 8529262.0]",True,mamie0008.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:10:14,417,3,3,"[8526942.5, 6824598.0, 6817634.5]",True,mamie0009.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:10:23,319,3,3,"[8523551.0, 8488105.0, 8505525.0]",True,mamie0010.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:10:34,406,3,3,"[8602907.5, 7503414.5, 7489516.5]",True,mamie0011.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:10:44,448,3,3,"[6896999.0, 6826805.0, 6753589.0]",True,mamie0012.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:10:55,368,4,4,"[6799856.5, 6808157.0, 5386360.0, 5358702.5]",True,mamie0013.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",2
30/01/2023 14:11:06,550,3,3,"[6634440.5, 5406192.5, 5397851.0]",True,mamie0014.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:11:14,353,4,4,"[5454140.5, 5381014.0, 5388932.0, 5369588.0]",True,mamie0015.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[4, 4, 4, 4]",2
30/01/2023 14:11:24,326,3,3,"[7637901.0, 7635579.0, 7610654.0]",True,mamie0016.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:11:33,236,3,2,"[10597773.5, 7641919.5, 5376218.5]",False,mamie0017.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[7, 5, 4, 4]",2
30/01/2023 14:11:38,826,1,1,[6476915.5],True,mamie0018.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],2
30/01/2023 14:11:45,529,3,2,"[8657678.0, 8635866.0, 6718458.5]",False,mamie0019.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 6]",2
30/01/2023 14:11:50,230,3,2,"[8639503.5, 8628654.5, 8593731.0]",False,mamie0020.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 7]",2
30/01/2023 14:11:55,420,2,2,"[8619140.0, 8590805.0]",True,mamie0021.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:12:03,240,2,1,"[17014273.0, 8493210.0]",True,mamie0022.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:12:13,233,3,3,"[8600675.0, 8519652.0, 8498102.0]",True,mamie0023.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:12:22,215,2,1,"[17150500.5, 8674849.0]",True,mamie0024.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:12:32,216,2,1,"[17224311.5, 8476572.0]",True,mamie0025.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:12:42,220,3,3,"[8617743.5, 8614728.0, 8588449.0]",True,mamie0026.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:12:52,191,3,3,"[8668987.0, 8630303.5, 8632062.0]",True,mamie0027.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:13:02,205,3,3,"[8644067.0, 8616664.5, 8608016.5]",True,mamie0028.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:13:11,201,3,3,"[8696991.0, 8702348.0, 8689711.0]",True,mamie0029.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:13:21,219,2,1,"[17394292.0, 8654321.0]",True,mamie0030.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:13:30,184,3,3,"[8711543.0, 8686164.0, 8645390.5]",True,mamie0031.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:13:40,2037,3,2,"[7653998.0, 7311684.0, 7230387.0]",False,mamie0032.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[6, 4, 4]",2
30/01/2023 14:13:45,309,2,2,"[10150475.0, 10141090.5]",True,mamie0033.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:13:54,772,3,3,"[10164304.5, 10179166.5, 7160807.5]",True,mamie0034.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:14:05,354,1,0,[20369145.0],True,mamie0035.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[5, 5]",2
30/01/2023 14:14:13,239,3,3,"[8688004.0, 8676743.5, 8673665.0]",True,mamie0036.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:14:23,205,2,1,"[17402499.5, 8665638.5]",False,mamie0037.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[6, 7, 4]",2
30/01/2023 14:14:29,223,2,1,"[17461471.0, 8661869.0]",True,mamie0038.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:14:38,206,3,3,"[8506419.5, 8478112.5, 8426110.5]",True,mamie0039.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:14:48,217,3,3,"[8494560.0, 8486480.0, 8446403.0]",True,mamie0040.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:14:58,207,2,1,"[17022449.5, 8410916.0]",True,mamie0041.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:15:07,242,3,3,"[8609346.0, 8621967.0, 8488668.5]",True,mamie0042.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:15:17,494,1,1,[8662152.0],True,mamie0043.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],2
30/01/2023 14:15:23,291,3,2,"[8654829.0, 8444071.0, 8618611.5]",False,mamie0044.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 6, 4]",2
30/01/2023 14:15:29,265,3,3,"[8670540.0, 8641661.5, 8627366.5]",True,mamie0045.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:15:39,4473,2,1,"[8651371.5, 7686717.0]",False,mamie0046.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 8]",2
30/01/2023 14:15:44,23007,2,1,"[10413027.5, 5362264.5]",False,mamie0047.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,2,"[6, 4]",2
30/01/2023 14:15:50,197,2,2,"[17321892.5, 8685946.5]",False,mamie0048.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,2,"[4, 4]",2
30/01/2023 14:15:55,192,3,3,"[8703395.5, 8704081.0, 8702173.5]",True,mamie0049.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:16:05,664,3,2,"[8685496.0, 8642971.0, 8307751.0]",False,mamie0050.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 6]",2
30/01/2023 14:16:10,1426,3,1,"[8646657.5, 8351868.5, 8168680.5]",False,mamie0051.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 11, 11]",2
30/01/2023 14:16:16,1720,3,2,"[8651986.0, 8641689.0, 8293645.0]",False,mamie0052.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 8]",2
30/01/2023 14:16:22,184,3,3,"[8697534.0, 8696352.0, 8683608.0]",True,mamie0053.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:16:32,968,2,0,"[16865138.5, 8488087.0]",False,mamie0054.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,2,"[10, 7]",2
30/01/2023 14:16:37,233,3,3,"[8490675.0, 8458716.0, 8379440.5]",True,mamie0055.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:16:47,213,3,3,"[8619306.5, 8421296.5, 8377438.5]",True,mamie0056.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:16:57,206,3,3,"[8627187.0, 8581335.5, 8505455.5]",True,mamie0057.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:17:07,223,3,3,"[8650237.5, 8625038.5, 8614178.0]",True,mamie0058.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:17:16,243,3,3,"[8587044.5, 8508036.0, 8478497.0]",True,mamie0059.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:17:26,500,1,1,[8657793.5],True,mamie0060.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],2
30/01/2023 14:17:33,205,2,1,"[17323787.5, 8652073.5]",True,mamie0061.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:17:42,229,3,3,"[8610060.0, 8525155.5, 8522542.0]",True,mamie0062.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:17:52,258,3,3,"[8672054.0, 8626565.0, 8451433.5]",True,mamie0063.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:18:02,228,3,3,"[8631600.0, 8499890.5, 8454964.5]",True,mamie0064.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:18:12,212,3,3,"[8488321.5, 8481352.5, 8481237.0]",True,mamie0065.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:18:21,360,3,2,"[8482014.0, 8476961.5, 8308253.0]",False,mamie0066.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 8]",2
30/01/2023 14:18:27,179,3,3,"[8458542.0, 8450940.0, 8219755.5]",True,mamie0067.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:18:37,173,2,1,"[16604840.0, 8484142.5]",False,mamie0068.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[7, 6, 4]",2
30/01/2023 14:18:42,150,3,3,"[8481009.5, 8466583.5, 8466622.5]",True,mamie0069.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:18:51,144,3,3,"[8500562.5, 8482809.0, 8444649.5]",True,mamie0070.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:19:01,124,2,1,"[17041347.0, 8494458.0]",True,mamie0071.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:19:11,146,3,3,"[8509483.5, 8477651.0, 8494440.0]",True,mamie0072.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:19:21,195,3,2,"[8490827.5, 8455831.0, 8306535.0]",False,mamie0073.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 7]",2
30/01/2023 14:19:26,155,3,3,"[8506844.0, 8480883.0, 8481559.5]",True,mamie0074.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:19:36,136,3,3,"[8520117.5, 8493663.5, 8452462.5]",True,mamie0075.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:19:46,107,3,3,"[8511406.5, 8504207.0, 8463408.5]",True,mamie0076.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:19:56,150,3,3,"[8501343.5, 8494972.5, 8470402.0]",True,mamie0077.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:20:06,116,2,1,"[16900797.0, 8480600.0]",True,mamie0078.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[5, 5, 4]",2
30/01/2023 14:20:15,297,3,2,"[8516757.0, 8471716.0, 8222603.5]",True,mamie0079.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:20:25,134,3,3,"[8515477.0, 8500606.0, 8483738.0]",True,mamie0080.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:20:35,220,2,2,"[8530942.0, 8496498.0]",True,mamie0081.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:20:43,101,3,3,"[8515068.0, 8508770.0, 8463576.0]",True,mamie0082.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:20:52,118,3,3,"[8469789.5, 8451646.0, 8422324.0]",True,mamie0083.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:21:02,133,3,3,"[7440502.5, 7433550.0, 7406708.0]",True,mamie0084.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:21:10,141,3,3,"[7450525.0, 7434973.0, 7385968.5]",True,mamie0085.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:21:19,156,3,3,"[7449817.5, 7448501.5, 7417781.0]",True,mamie0086.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:21:29,145,3,3,"[7435773.0, 7413975.0, 7389857.0]",True,mamie0087.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:21:38,336,1,1,[7435232.5],True,mamie0088.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,1,1,[4],2
30/01/2023 14:21:44,154,2,1,"[7441208.0, 7342411.0]",True,mamie0089.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:21:52,74,5,5,"[5373648.5, 5381450.0, 5348373.0, 5352387.0, 5358493.5]",True,mamie0090.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,5,"[4, 4, 4, 4, 4]",2
30/01/2023 14:22:02,92,4,3,"[10752492.0, 5378045.0, 5349393.0, 5328549.0]",False,mamie0091.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,5,5,"[7, 5, 4, 4, 4]",2
30/01/2023 14:22:08,184,3,3,"[7595452.0, 7605883.5, 7559482.5]",True,mamie0092.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:22:17,164,3,3,"[7608996.5, 7599469.0, 7563009.0]",True,mamie0093.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:22:26,164,3,3,"[7840892.5, 7568555.0, 7573215.0]",True,mamie0094.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:22:35,147,3,3,"[8642356.0, 7596948.0, 7578054.5]",True,mamie0095.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:22:45,162,3,3,"[7593847.5, 7420764.5, 7396489.5]",True,mamie0096.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:22:54,174,3,3,"[7589016.0, 7582021.0, 5349748.0]",True,mamie0097.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:02,188,3,3,"[7599802.0, 7603220.5, 7433802.0]",True,mamie0098.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:12,178,3,3,"[7618915.5, 7606191.5, 7600692.0]",True,mamie0099.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:21,198,3,3,"[7601602.5, 7586039.0, 7584478.5]",True,mamie0100.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:30,166,3,3,"[7602738.5, 7556771.5, 7548211.0]",True,mamie0101.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:39,185,3,3,"[7608578.5, 7591787.0, 7496170.5]",True,mamie0102.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:23:48,122,2,2,"[12655787.0, 12434736.0]",True,mamie0103.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:23:58,176,3,3,"[7566275.0, 7544362.0, 7549589.5]",True,mamie0104.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:24:07,262,3,2,"[7575813.0, 7575695.5, 7508389.0]",False,mamie0105.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 6]",2
30/01/2023 14:24:13,80,3,3,"[12763581.0, 8476194.5, 8457747.0]",True,mamie0106.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:24:23,136,3,3,"[8482275.0, 8463708.0, 8463799.5]",True,mamie0107.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:24:33,180,3,3,"[8511717.0, 8485147.5, 8490786.0]",True,mamie0108.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:24:43,135,3,3,"[8480598.0, 8489378.0, 8426803.0]",True,mamie0109.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:24:52,131,3,3,"[8463007.0, 8460428.0, 8444102.0]",True,mamie0110.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:25:02,247,3,3,"[7456080.0, 7440656.5, 7434902.0]",True,mamie0111.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:25:11,158,3,3,"[8657750.0, 7458188.0, 7444743.0]",True,mamie0112.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:25:20,205,3,3,"[7424190.5, 7404408.0, 7399536.0]",True,mamie0113.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,3,3,"[4, 4, 4]",2
30/01/2023 14:25:30,265,2,2,"[7462413.0, 7453642.0]",True,mamie0114.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,2,2,"[4, 4]",2
30/01/2023 14:25:37,103,3,2,"[10871804.0, 8248942.5, 6514830.0]",False,mamie0115.jpg,True,True,GaussianBlur,"kernelsize = (3, 3)",True,THRESH_BINARY_INV,245,255,True,4,4,"[7, 5, 4, 4]",2
